ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
32763,32763,0,0
32764,32764,0,0
32765,32765,0,0
32766,32766,0,0
32767,32767,0,0
32768,32768,0,0
32769,32769,0,0
32770,32770,0,0
501343,501343,0,0
507832,507832,0,0
509079,509079,0,0
509081,509081,0,0
514012,514012,0,0
514015,514015,0,0
514834,514834,0,0
515671,515671,0,0
523202,523202,0,0
523212,523212,0,0
523283,523283,0,0
523365,523365,0,0
523367,523367,0,0
528271,528271,0,0
528295,528295,0,0
528297,528297,0,0
528301,528301,0,0
528323,528323,0,0
528986,528986,0,0
528988,528988,0,0
528990,528990,0,0
529042,529042,0,0
529044,529044,0,0
529046,529046,0,0
529072,529072,0,0
529076,529076,0,0
529112,529112,0,0
529114,529114,0,0
529116,529116,0,0
529118,529118,0,0
529176,529176,0,0
529180,529180,0,0
529212,529212,0,0
529214,529214,0,0
529216,529216,0,0
529218,529218,0,0
529303,529303,0,0
529411,529411,0,0
529660,529660,0,0
529713,529713,0,0
530007,530007,0,0
532272,532272,0,0
532274,532274,0,0
532881,532881,0,0
535714,35805915,1,1
535714,535714,0,0
537647,537647,0,0
538530,538530,0,0
543291,543291,0,0
544411,544411,0,0
544505,544505,0,0
559532,559532,0,0
571187,571187,0,0
581480,581480,0,0
581511,581511,0,0
581514,581514,0,0
581523,581523,0,0
581534,581534,0,0
581556,581556,0,0
582113,582113,0,0
586306,586306,0,0
586488,586488,0,0
586491,586491,0,0
588017,588017,0,0
590550,590550,0,0
590768,590768,0,0
595252,595252,0,0
596876,596876,0,0
636164,636164,0,0
636167,636167,0,0
700253,700253,0,0
700299,700299,0,0
700465,700465,0,0
701322,701322,0,0
702661,702661,0,0
702685,702685,0,0
702774,702774,0,0
702865,702865,0,0
703083,703083,0,0
703244,703244,0,0
703470,703470,0,0
703547,703547,0,0
704053,704053,0,0
704599,704599,0,0
704943,704943,0,0
704984,704984,0,0
705103,705103,0,0
705178,705178,0,0
705219,705219,0,0
705755,705755,0,0
705944,705944,0,0
706644,706644,0,0
708298,708298,0,0
709567,709567,0,0
709699,709699,0,0
710062,710062,0,0
710650,710650,0,0
711452,711452,0,0
711584,711584,0,0
711714,711714,0,0
712615,712615,0,0
712757,712757,0,0
713109,713109,0,0
713192,713192,0,0
713196,713196,0,0
713823,713823,0,0
714684,714684,0,0
714785,714785,0,0
715233,715233,0,0
715259,715259,0,0
715458,715458,0,0
715710,715710,0,0
715727,715727,0,0
715939,715939,0,0
715997,715997,0,0
716968,716968,0,0
717136,717136,0,0
717607,717607,0,0
718122,718122,0,0
718583,718583,0,0
719057,719057,0,0
719128,719128,0,0
719174,719174,0,0
719311,719311,0,0
720727,720727,0,0
720810,720810,0,0
721724,721724,0,0
722031,722031,0,0
722424,722424,0,0
723013,723013,0,0
723344,723344,0,0
724394,724394,0,0
724816,724816,0,0
724908,724908,0,0
725131,725131,0,0
725822,725822,0,0
727835,727835,0,0
727956,727956,0,0
727961,727961,0,0
728046,728046,0,0
728079,728079,0,0
728098,728098,0,0
728165,728165,0,0
729855,729855,0,0
730548,730548,0,0
730729,730729,0,0
731188,731188,0,0
731533,731533,0,0
732309,732309,0,0
732893,732893,0,0
733008,733008,0,0
733301,733301,0,0
733523,733523,0,0
733896,733896,0,0
734275,734275,0,0
734354,734354,0,0
735340,735340,0,0
735843,735843,0,0
735850,735850,0,0
735951,735951,0,0
735979,735979,0,0
736170,736170,0,0
736379,736379,0,0
738152,738152,0,0
738156,738156,0,0
738818,738818,0,0
739138,739138,0,0
739323,739323,0,0
739363,739363,0,0
740275,740275,0,0
740560,740560,0,0
740910,740910,0,0
740910,35803612,1,1
740910,35803485,1,1
740924,740924,0,0
741530,741530,0,0
742185,742185,0,0
742267,742267,0,0
742594,742594,0,0
743196,743196,0,0
743670,743670,0,0
744740,744740,0,0
744798,744798,0,0
745268,745268,0,0
745466,745466,0,0
745466,35803534,1,1
745790,745790,0,0
748010,748010,0,0
749727,749727,0,0
749910,749910,0,0
750119,750119,0,0
750146,750146,0,0
750982,750982,0,0
751246,751246,0,0
751347,751347,0,0
751412,751412,0,0
751698,751698,0,0
751889,751889,0,0
752061,35805329,1,1
752061,752061,0,0
752061,35804144,1,1
752061,35803692,1,1
752061,35804814,1,1
752061,35803575,1,1
752061,35803693,1,1
752061,35803690,1,1
752276,752276,0,0
753626,753626,0,0
753860,753860,0,0
754270,754270,0,0
755695,755695,0,0
756018,756018,0,0
756349,756349,0,0
757352,757352,0,0
757627,757627,0,0
757688,757688,0,0
758053,758053,0,0
758063,758063,0,0
759401,759401,0,0
759740,759740,0,0
766067,766067,0,0
766209,766209,0,0
766337,766337,0,0
766529,766529,0,0
766814,766814,0,0
767410,767410,0,0
769935,769935,0,0
769956,769956,0,0
769961,769961,0,0
769978,769978,0,0
769985,769985,0,0
770049,770049,0,0
770052,770052,0,0
770058,770058,0,0
770061,770061,0,0
770062,770062,0,0
770078,770078,0,0
770080,770080,0,0
770083,770083,0,0
770084,770084,0,0
770085,770085,0,0
770086,770086,0,0
770087,770087,0,0
772893,772893,0,0
773130,773130,0,0
773138,773138,0,0
773145,773145,0,0
777221,35806131,1,1
777221,35806115,1,1
777221,35804162,1,1
777221,777221,0,0
778268,778268,0,0
778474,778474,0,0
778711,778711,0,0
780369,780369,0,0
780442,780442,0,0
781039,781039,0,0
781182,781182,0,0
781705,781705,0,0
782043,782043,0,0
782211,782211,0,0
785649,785649,0,0
785788,785788,0,0
786426,786426,0,0
787362,787362,0,0
787787,787787,0,0
789578,789578,0,0
789779,789779,0,0
789780,789780,0,0
789781,789781,0,0
789788,789788,0,0
789789,789789,0,0
789790,789790,0,0
789791,789791,0,0
789800,789800,0,0
789809,789809,0,0
789810,789810,0,0
789811,789811,0,0
789812,789812,0,0
789813,789813,0,0
789814,789814,0,0
789815,789815,0,0
789837,789837,0,0
789846,789846,0,0
789889,789889,0,0
789890,789890,0,0
789903,789903,0,0
789904,789904,0,0
789905,789905,0,0
789908,789908,0,0
789933,789933,0,0
789937,789937,0,0
789938,789938,0,0
789963,789963,0,0
789964,789964,0,0
789965,789965,0,0
789966,789966,0,0
789967,789967,0,0
789968,789968,0,0
789969,789969,0,0
790012,790012,0,0
790021,790021,0,0
790033,790033,0,0
790253,790253,0,0
791967,791967,0,0
791967,35804162,1,1
791967,35806115,1,1
792263,792263,0,0
792388,792388,0,0
792437,792437,0,0
792445,792445,0,0
792460,792460,0,0
792466,792466,0,0
792467,792467,0,0
792468,792468,0,0
792470,792470,0,0
792472,792472,0,0
792478,792478,0,0
792482,792482,0,0
792499,35805647,1,1
792499,792499,0,0
792531,792531,0,0
792536,792536,0,0
792537,792537,0,0
792538,792538,0,0
792539,792539,0,0
792548,792548,0,0
792561,792561,0,0
792562,792562,0,0
792584,792584,0,0
792647,792647,0,0
792649,35804258,1,1
792649,792649,0,0
792649,35804280,1,1
792649,35804294,1,1
792649,35804281,1,1
792681,792681,0,0
792689,792689,0,0
792690,792690,0,0
792707,792707,0,0
792733,792733,0,0
792734,792734,0,0
792737,792737,0,0
792737,35804066,1,1
792747,792747,0,0
792748,792748,0,0
792750,792750,0,0
792751,792751,0,0
792763,792763,0,0
792764,792764,0,0
792764,35804606,1,1
792777,792777,0,0
792789,792789,0,0
792828,792828,0,0
792829,792829,0,0
792844,792844,0,0
792844,35805074,1,1
792855,792855,0,0
792856,792856,0,0
792857,792857,0,0
792858,792858,0,0
792859,792859,0,0
792861,792861,0,0
792862,792862,0,0
792899,792899,0,0
792909,792909,0,0
792927,792927,0,0
792929,792929,0,0
792957,792957,0,0
792958,792958,0,0
792959,792959,0,0
792984,792984,0,0
792993,35101653,1,1
792993,792993,0,0
793015,793015,0,0
793016,793016,0,0
793017,793017,0,0
793018,793018,0,0
793042,793042,0,0
793042,35805923,1,1
793042,35807090,1,1
793066,793066,0,0
793081,793081,0,0
793082,793082,0,0
793083,793083,0,0
793084,793084,0,0
793085,793085,0,0
793086,793086,0,0
793087,793087,0,0
793088,793088,0,0
793100,793100,0,0
793124,793124,0,0
793126,793126,0,0
793127,793127,0,0
793128,793128,0,0
793137,793137,0,0
793139,793139,0,0
793140,793140,0,0
793141,793141,0,0
793143,793143,0,0
793179,793179,0,0
793187,793187,0,0
793188,793188,0,0
793189,793189,0,0
793190,793190,0,0
793196,793196,0,0
793197,793197,0,0
793210,793210,0,0
793211,793211,0,0
793212,793212,0,0
793213,793213,0,0
793214,793214,0,0
793229,793229,0,0
793241,793241,0,0
793242,793242,0,0
793245,793245,0,0
793246,793246,0,0
793262,793262,0,0
793263,793263,0,0
793264,793264,0,0
793265,793265,0,0
793266,793266,0,0
793278,793278,0,0
793281,793281,0,0
793290,793290,0,0
793291,793291,0,0
793292,793292,0,0
793293,793293,0,0
793294,793294,0,0
793348,793348,0,0
793349,793349,0,0
793351,793351,0,0
793361,793361,0,0
793378,793378,0,0
793379,793379,0,0
793380,793380,0,0
793381,793381,0,0
793382,793382,0,0
793383,793383,0,0
793384,793384,0,0
793393,793393,0,0
793394,793394,0,0
793395,793395,0,0
793396,793396,0,0
793397,793397,0,0
793398,793398,0,0
793399,793399,0,0
793400,793400,0,0
793401,793401,0,0
793426,793426,0,0
793428,793428,0,0
793430,793430,0,0
793431,793431,0,0
793432,793432,0,0
793433,793433,0,0
793440,793440,0,0
793447,793447,0,0
793448,793448,0,0
793449,793449,0,0
793473,793473,0,0
793474,793474,0,0
793491,793491,0,0
793492,793492,0,0
793502,793502,0,0
793522,793522,0,0
793527,793527,0,0
793561,793561,0,0
793620,793620,0,0
793621,793621,0,0
793622,793622,0,0
793623,793623,0,0
793624,793624,0,0
793625,793625,0,0
793626,793626,0,0
793627,793627,0,0
793628,793628,0,0
793629,793629,0,0
793630,793630,0,0
793631,793631,0,0
793635,793635,0,0
793687,793687,0,0
793688,793688,0,0
793689,793689,0,0
793691,793691,0,0
793692,793692,0,0
793693,793693,0,0
793694,793694,0,0
793695,793695,0,0
793739,793739,0,0
793741,793741,0,0
793775,793775,0,0
793784,793784,0,0
793785,793785,0,0
793786,793786,0,0
793787,793787,0,0
793788,793788,0,0
793789,793789,0,0
793790,793790,0,0
793791,793791,0,0
793793,793793,0,0
793794,793794,0,0
793795,793795,0,0
793797,793797,0,0
793797,35803518,1,1
793843,793843,0,0
793844,793844,0,0
793846,35804316,1,1
793846,35804306,1,1
793846,793846,0,0
793846,35804200,1,1
793889,793889,0,0
793945,793945,0,0
793946,793946,0,0
793979,793979,0,0
793980,793980,0,0
793981,793981,0,0
793988,793988,0,0
793990,793990,0,0
794036,794036,0,0
794037,794037,0,0
794039,794039,0,0
794052,794052,0,0
794068,794068,0,0
794068,35805083,1,1
794068,35804050,1,1
794068,35804064,1,1
794078,794078,0,0
794079,794079,0,0
794099,794099,0,0
794104,794104,0,0
794109,794109,0,0
794111,794111,0,0
794119,794119,0,0
794120,794120,0,0
794147,794147,0,0
794229,794229,0,0
794852,794852,0,0
795113,795113,0,0
795661,795661,0,0
795835,795835,0,0
797399,797399,0,0
797617,797617,0,0
798834,798834,0,0
798874,35804430,1,1
798874,798874,0,0
798944,798944,0,0
799116,799116,0,0
799129,799129,0,0
799152,799152,0,0
799164,799164,0,0
800878,800878,0,0
801396,801396,0,0
836208,836208,0,0
836654,836654,0,0
836715,836715,0,0
836877,836877,0,0
837027,837027,0,0
900017,900017,0,0
900093,900093,0,0
901318,901318,0,0
901656,901656,0,0
901845,901845,0,0
902251,902251,0,0
902427,902427,0,0
902616,902616,0,0
902722,902722,0,0
902938,902938,0,0
902950,902950,0,0
903031,903031,0,0
903459,903459,0,0
903459,35803693,1,1
903459,35805770,1,1
903459,35803692,1,1
903643,35803562,1,1
903643,35803551,1,1
903643,35803547,1,1
903643,35803549,1,1
903643,35803564,1,1
903643,35803552,1,1
903643,35803556,1,1
903643,35803553,1,1
903643,35803554,1,1
903643,35805917,1,1
903643,903643,0,0
903643,35803550,1,1
903643,35803560,1,1
903643,35803557,1,1
903643,35803555,1,1
903643,35803563,1,1
903893,903893,0,0
903963,903963,0,0
904205,904205,0,0
904250,904250,0,0
904351,904351,0,0
904356,904356,0,0
904453,904453,0,0
904501,904501,0,0
904525,904525,0,0
904542,904542,0,0
904639,904639,0,0
904704,904704,0,0
905078,35804789,2,3
905078,905078,0,0
905151,905151,0,0
905223,905223,0,0
905223,42542372,1,1
905233,905233,0,0
905273,905273,0,0
905363,905363,0,0
905371,905371,0,0
905518,905518,0,0
905531,905531,0,0
905829,905829,0,0
906072,906072,0,0
906149,906149,0,0
906780,35102009,1,1
906780,35805119,1,1
906780,35805329,1,1
906780,35805075,1,1
906780,35804545,1,1
906780,906780,0,0
906780,35803585,1,1
906780,35807044,1,1
906780,35804241,1,1
906780,35803479,1,1
906780,35803682,1,1
906780,35805061,1,1
906780,35803676,1,1
906780,35803703,1,1
906780,35806486,1,1
906780,35804166,1,1
906780,35803686,1,1
906874,906874,0,0
906902,906902,0,0
906914,906914,0,0
907013,907013,0,0
907553,907553,0,0
907879,907879,0,0
908126,908126,0,0
908360,908360,0,0
908464,908464,0,0
908523,908523,0,0
908730,908730,0,0
908921,908921,0,0
909021,909021,0,0
909165,909165,0,0
909358,909358,0,0
909440,909440,0,0
909795,909795,0,0
909841,909841,0,0
909959,909959,0,0
910232,910232,0,0
910888,910888,0,0
911064,911064,0,0
911354,35806280,1,1
911354,911354,0,0
911486,911486,0,0
911638,911638,0,0
911735,911735,0,0
911891,911891,0,0
912263,912263,0,0
912362,912362,0,0
912476,912476,0,0
912803,912803,0,0
913440,913440,0,0
913782,913782,0,0
913813,913813,0,0
914053,914053,0,0
914085,914085,0,0
914244,914244,0,0
914310,914310,0,0
914335,35804767,1,1
914335,914335,0,0
914335,35803576,1,1
914335,35804527,1,1
914335,35804787,1,1
914335,35803693,1,1
914335,35804761,1,1
914335,35804178,1,1
914335,35803692,1,1
914335,35803676,1,1
914533,914533,0,0
914840,914840,0,0
915175,915175,0,0
915391,915391,0,0
915392,915392,0,0
915518,915518,0,0
915542,915542,0,0
915553,915553,0,0
915829,915829,0,0
915841,915841,0,0
915855,915855,0,0
915935,915935,0,0
915981,915981,0,0
916005,916005,0,0
916059,916059,0,0
916230,916230,0,0
916282,916282,0,0
916460,916460,0,0
916662,916662,0,0
916751,916751,0,0
916802,916802,0,0
916943,916943,0,0
917006,917006,0,0
917205,917205,0,0
917336,917336,0,0
917446,917446,0,0
918172,918172,0,0
918222,918222,0,0
918881,918881,0,0
918906,918906,0,0
919204,919204,0,0
919681,919681,0,0
919839,919839,0,0
919986,919986,0,0
920064,920064,0,0
920113,920113,0,0
920293,920293,0,0
920378,920378,0,0
920458,920458,0,0
921956,921956,0,0
922024,922024,0,0
922191,922191,0,0
922570,922570,0,0
922570,35803616,1,1
922570,35804418,1,1
922868,922868,0,0
922976,922976,0,0
923081,923081,0,0
923540,923540,0,0
923645,35805755,1,1
923645,35806136,1,1
923645,35806302,1,1
923645,35805035,1,1
923645,35804378,1,1
923645,923645,0,0
923645,35806055,1,1
923645,35806053,1,1
923645,35803700,1,1
923672,923672,0,0
923829,923829,0,0
923840,923840,0,0
924120,924120,0,0
924151,924151,0,0
924296,924296,0,0
924309,924309,0,0
924566,924566,0,0
924724,924724,0,0
924939,924939,0,0
925102,925102,0,0
925209,925209,0,0
925636,925636,0,0
925952,925952,0,0
926487,926487,0,0
926770,926770,0,0
927194,927194,0,0
927322,927322,0,0
927478,927478,0,0
928006,928006,0,0
928110,928110,0,0
928744,928744,0,0
928980,928980,0,0
929128,929128,0,0
929435,929435,0,0
929504,929504,0,0
929542,929542,0,0
929549,929549,0,0
929638,929638,0,0
929698,929698,0,0
929887,929887,0,0
929887,35806268,1,1
929887,35806284,1,1
929887,35806053,1,1
929983,929983,0,0
930021,930021,0,0
930604,930604,0,0
930747,930747,0,0
930916,930916,0,0
931035,931035,0,0
931973,931973,0,0
932196,932196,0,0
932745,932745,0,0
932815,932815,0,0
933724,933724,0,0
933794,933794,0,0
933952,933952,0,0
934075,934075,0,0
934262,934262,0,0
934431,934431,0,0
935382,935382,0,0
935390,935390,0,0
935529,935529,0,0
936429,936429,0,0
936748,936748,0,0
936748,35804148,1,1
937368,937368,0,0
937439,937439,0,0
937712,937712,0,0
937725,937725,0,0
937791,937791,0,0
938044,938044,0,0
938061,938061,0,0
938205,938205,0,0
938268,35804378,1,1
938268,35805755,1,1
938268,938268,0,0
938268,35803700,1,1
938362,938362,0,0
939134,939134,0,0
939259,939259,0,0
939506,939506,0,0
939726,939726,0,0
939784,939784,0,0
939863,939863,0,0
939871,939871,0,0
939881,939881,0,0
939976,939976,0,0
939979,939979,0,0
940004,940004,0,0
940183,940183,0,0
940426,940426,0,0
940535,940535,0,0
940541,940541,0,0
940864,940864,0,0
941004,941004,0,0
941052,941052,0,0
941258,35803700,1,1
941258,35804378,1,1
941258,35805755,1,1
941258,941258,0,0
941472,941472,0,0
941577,941577,0,0
942028,942028,0,0
942350,942350,0,0
942494,942494,0,0
942659,942659,0,0
942691,942691,0,0
942765,942765,0,0
942799,942799,0,0
943030,943030,0,0
943116,943116,0,0
943191,943191,0,0
943634,943634,0,0
943852,943852,0,0
944360,944360,0,0
945286,945286,0,0
945913,945913,0,0
946340,946340,0,0
947416,947416,0,0
947651,947651,0,0
947705,947705,0,0
948078,948078,0,0
948487,948487,0,0
948490,948490,0,0
948515,948515,0,0
948555,948555,0,0
948582,948582,0,0
948760,948760,0,0
948787,948787,0,0
948856,948856,0,0
949279,949279,0,0
949453,949453,0,0
949459,949459,0,0
949759,949759,0,0
950056,950056,0,0
950098,950098,0,0
950183,950183,0,0
950316,950316,0,0
950370,950370,0,0
950435,950435,0,0
950637,42542365,1,1
950637,35803616,1,1
950637,35805067,1,1
950637,35803627,1,1
950637,35805841,1,1
950637,35805652,1,1
950637,950637,0,0
950637,35803630,1,1
950637,35803495,1,1
950637,35803628,1,1
950637,35805644,1,1
950637,35803615,1,1
950637,35805730,1,1
950637,35803621,1,1
950637,42542367,1,1
950637,35803705,1,1
950637,35803493,1,1
950637,35805729,1,1
950637,35803612,1,1
950637,35803485,1,1
950637,35803632,1,1
950637,35805735,1,1
950637,35803623,1,1
950696,950696,0,0
950792,950792,0,0
950882,950882,0,0
950933,950933,0,0
951112,951112,0,0
951237,951237,0,0
951279,951279,0,0
951469,951469,0,0
951511,951511,0,0
951980,951980,0,0
952004,952004,0,0
952045,952045,0,0
952538,952538,0,0
953076,35806625,1,1
953076,35805468,1,1
953076,35804166,1,1
953076,953076,0,0
953076,35101978,1,1
953076,35806131,1,1
953076,35807167,1,1
953391,953391,0,0
954036,954036,0,0
954688,954688,0,0
954696,954696,0,0
954819,954819,0,0
954853,954853,0,0
955252,955252,0,0
955372,955372,0,0
955583,955583,0,0
955632,35804330,1,1
955632,35804802,1,1
955632,35807526,1,1
955632,35805796,1,1
955632,35805773,1,1
955632,42542286,1,1
955632,35803676,1,1
955632,35804775,1,1
955632,35805767,1,1
955632,35804776,1,1
955632,35804532,1,1
955632,35804564,1,1
955632,35804299,1,1
955632,35806595,1,1
955632,35804808,1,1
955632,35804778,1,1
955632,35805354,1,1
955632,35804777,1,1
955632,35101643,1,1
955632,35804325,1,1
955632,35805774,1,1
955632,35804237,1,1
955632,42542362,1,1
955632,35804786,1,1
955632,35804793,1,1
955632,35805365,1,1
955632,35805688,1,1
955632,35805776,1,1
955632,35804772,1,1
955632,35804224,1,1
955632,35806596,1,1
955632,35804761,1,1
955632,35806591,1,1
955632,35804342,1,1
955632,35804545,1,1
955632,35804796,1,1
955632,35804805,1,1
955632,35805338,1,1
955632,35804212,1,1
955632,35806380,1,1
955632,35804758,1,1
955632,35804790,1,1
955632,35806583,1,1
955632,35805342,1,1
955632,35804252,1,1
955632,35804347,1,1
955632,42542399,1,1
955632,35101644,1,1
955632,35804794,1,1
955632,35102009,1,1
955632,35805349,1,1
955632,35804231,1,1
955632,35804331,1,1
955632,35804770,1,1
955632,42542300,1,1
955632,35804339,1,1
955632,35805687,1,1
955632,42542426,1,1
955632,42542347,1,1
955632,35805689,1,1
955632,35805359,1,1
955632,35804774,1,1
955632,42542294,1,1
955632,35804562,1,1
955632,35804779,1,1
955632,35804797,1,1
955632,42542273,1,1
955632,35805682,1,1
955632,35805364,1,1
955632,35804335,1,1
955632,35804355,1,1
955632,35804345,1,1
955632,35102008,1,1
955632,955632,0,0
955632,35805099,1,1
955632,35804328,1,1
955632,35804563,1,1
955632,35804349,1,1
955632,35806584,1,1
955632,35804769,1,1
955632,35804771,1,1
955632,35804783,1,1
955632,35806894,1,1
955632,35804764,1,1
955632,42542345,1,1
955632,35805340,1,1
955632,35802849,1,1
955632,35804253,1,1
955632,35806895,1,1
955632,35805768,1,1
955632,35805352,1,1
955632,35805356,1,1
955632,35806585,1,1
955632,35805331,1,1
955632,35804334,1,1
955632,35804806,1,1
955632,35803672,1,1
955632,35803673,1,1
955632,35804807,1,1
955632,35804792,1,1
955632,35804773,1,1
955632,42542346,1,1
955632,35805360,1,1
955632,35806579,1,1
955632,35804782,1,1
955632,35805353,1,1
955632,35806593,1,1
955632,42542361,1,1
955632,35102019,1,1
955632,35804803,1,1
955632,35804216,1,1
955632,35804346,1,1
955632,35806589,1,1
955632,35804340,1,1
955632,35805679,1,1
955632,35805333,1,1
955632,35804327,1,1
955632,35805370,1,1
955632,35806496,1,1
955632,35102007,1,1
955632,35804756,1,1
955632,35102006,1,1
955632,35102004,1,1
955632,35804351,1,1
955632,35805361,1,1
955632,35804534,1,1
955632,35102010,1,1
955632,35804787,1,1
955632,35102005,1,1
955632,35805683,1,1
955632,35805769,1,1
955632,35101642,1,1
955632,35804329,1,1
955632,35805341,1,1
955632,42542348,1,1
955632,35804352,1,1
955632,35804757,1,1
955632,35804804,1,1
956266,956266,0,0
956630,956630,0,0
956653,956653,0,0
956691,956691,0,0
956874,35804539,1,1
956874,35806469,1,1
956874,35804819,1,1
956874,956874,0,0
956874,35804320,1,1
956874,35805453,1,1
956874,35804260,1,1
957393,957393,0,0
957623,957623,0,0
957797,957797,0,0
958134,958134,0,0
958368,958368,0,0
958396,958396,0,0
958527,958527,0,0
958994,958994,0,0
958999,958999,0,0
959174,959174,0,0
959196,959196,0,0
959362,959362,0,0
959420,959420,0,0
959665,959665,0,0
960820,960820,0,0
960900,960900,0,0
960988,960988,0,0
961047,35806314,1,1
961047,35804162,1,1
961047,35101978,1,1
961047,35804166,1,1
961047,35805756,1,1
961047,35805342,1,1
961047,35803432,1,1
961047,35806313,1,1
961047,35805248,1,1
961047,35805350,1,1
961047,961047,0,0
961047,35806283,1,1
961047,35804158,1,1
961047,35806315,1,1
961047,35803572,1,1
961047,35806625,1,1
961047,35803571,1,1
961047,35806131,1,1
961047,35804527,1,1
961047,35806065,1,1
961047,35806115,1,1
961047,35805364,1,1
961047,35803577,1,1
961145,961145,0,0
961304,961304,0,0
962398,962398,0,0
963742,963742,0,0
963747,963747,0,0
963750,963750,0,0
963757,963757,0,0
963758,963758,0,0
963759,963759,0,0
963761,963761,0,0
963765,963765,0,0
963771,963771,0,0
963779,963779,0,0
963780,963780,0,0
963789,963789,0,0
963790,963790,0,0
963791,963791,0,0
963809,963809,0,0
963810,963810,0,0
963814,963814,0,0
963815,963815,0,0
963816,963816,0,0
963817,963817,0,0
963818,963818,0,0
963836,963836,0,0
963838,963838,0,0
963839,963839,0,0
963849,963849,0,0
963850,963850,0,0
963851,963851,0,0
963852,963852,0,0
963853,963853,0,0
963854,963854,0,0
963858,963858,0,0
963859,963859,0,0
963889,963889,0,0
963916,963916,0,0
963917,963917,0,0
963918,963918,0,0
963919,963919,0,0
963920,963920,0,0
963939,963939,0,0
963940,963940,0,0
963941,963941,0,0
963942,963942,0,0
963950,963950,0,0
963969,963969,0,0
963970,963970,0,0
963971,963971,0,0
963973,963973,0,0
963981,963981,0,0
963982,963982,0,0
963986,963986,0,0
963987,963987,0,0
963987,35806850,1,1
963987,35806835,1,1
963988,963988,0,0
964008,964008,0,0
964010,964010,0,0
964022,964022,0,0
964023,964023,0,0
964024,964024,0,0
964034,964034,0,0
964035,964035,0,0
964036,964036,0,0
964038,964038,0,0
964039,964039,0,0
964040,964040,0,0
964041,964041,0,0
964042,964042,0,0
964043,964043,0,0
964055,964055,0,0
964056,964056,0,0
964057,964057,0,0
964085,964085,0,0
964096,964096,0,0
964097,964097,0,0
964108,964108,0,0
964109,964109,0,0
964110,964110,0,0
964123,964123,0,0
964124,964124,0,0
964125,964125,0,0
964126,964126,0,0
964127,964127,0,0
964128,964128,0,0
964129,964129,0,0
964135,964135,0,0
964136,964136,0,0
964137,964137,0,0
964140,964140,0,0
964141,964141,0,0
964142,964142,0,0
964143,964143,0,0
964144,964144,0,0
964145,964145,0,0
964146,964146,0,0
964147,964147,0,0
964148,964148,0,0
964149,964149,0,0
964160,964160,0,0
964161,964161,0,0
964162,964162,0,0
964163,964163,0,0
964164,964164,0,0
964165,964165,0,0
964166,964166,0,0
964167,964167,0,0
964168,964168,0,0
964169,964169,0,0
964193,964193,0,0
964204,964204,0,0
964258,964258,0,0
964259,964259,0,0
964260,964260,0,0
964279,964279,0,0
964280,964280,0,0
964281,964281,0,0
964282,964282,0,0
964283,964283,0,0
964284,964284,0,0
964287,964287,0,0
964297,964297,0,0
964298,964298,0,0
964299,964299,0,0
964305,964305,0,0
964306,964306,0,0
964307,964307,0,0
964308,964308,0,0
964309,964309,0,0
964310,964310,0,0
964339,964339,0,0
964407,964407,0,0
965748,965748,0,0
966282,966282,0,0
966376,966376,0,0
966468,966468,0,0
966913,966913,0,0
966956,966956,0,0
966991,966991,0,0
967496,967496,0,0
967562,967562,0,0
967823,967823,0,0
967861,967861,0,0
968426,968426,0,0
969004,969004,0,0
969276,969276,0,0
969444,969444,0,0
970011,970011,0,0
970250,970250,0,0
970277,970277,0,0
970407,970407,0,0
970438,970438,0,0
970447,970447,0,0
970470,970470,0,0
970726,970726,0,0
970727,970727,0,0
970756,970756,0,0
970805,970805,0,0
970828,970828,0,0
970855,970855,0,0
970856,970856,0,0
970878,970878,0,0
970883,970883,0,0
974140,974140,0,0
974166,974166,0,0
975125,35804350,1,1
975125,975125,0,0
975125,35804381,1,1
975125,35804380,1,1
975125,35804369,1,1
975125,35804587,1,1
975125,35804166,1,1
975125,35804007,1,1
975125,35804400,1,1
975125,35806851,1,1
975125,35805468,1,1
975125,35805028,1,1
975125,35803587,1,1
975125,35803585,1,1
975125,35804375,1,1
975125,35806852,1,1
975125,35804070,1,1
975125,35804372,1,1
975125,35804385,1,1
975125,35804374,1,1
975125,35803595,1,1
975125,35804370,1,1
975125,35804371,1,1
975125,35806853,1,1
975125,35804377,1,1
975125,35804373,1,1
975125,42542368,1,1
976309,976309,0,0
976545,976545,0,0
976778,976778,0,0
977421,977421,0,0
977949,977949,0,0
977968,977968,0,0
978236,978236,0,0
978555,978555,0,0
978577,978577,0,0
979035,979035,0,0
979096,979096,0,0
980311,980311,0,0
980478,980478,0,0
980867,980867,0,0
980955,980955,0,0
981654,981654,0,0
981691,981691,0,0
981709,981709,0,0
981774,981774,0,0
984232,984232,0,0
984232,35101312,1,1
984232,35806376,1,1
984232,35804823,1,1
984232,35806907,1,1
984232,35806375,1,1
984801,984801,0,0
985247,985247,0,0
985708,985708,0,0
985708,35806852,1,1
985708,35805756,1,1
985708,35806853,1,1
986117,986117,0,0
986171,986171,0,0
986261,986261,0,0
986417,986417,0,0
986515,986515,0,0
986517,986517,0,0
986790,986790,0,0
986864,986864,0,0
987009,987009,0,0
987128,987128,0,0
987153,987153,0,0
987245,35805755,1,1
987245,987245,0,0
987245,35804378,1,1
987366,987366,0,0
987406,987406,0,0
988095,988095,0,0
988294,988294,0,0
988447,988447,0,0
